num_opportunities,EMP_2016,,,ERP_2016,,
1236,2750.615538,2750.615538,1.40E-07,2387.387874,1.43E+00,
1237,3831.934982,3831.934982,3.30E-07,1086.996286,9.07E-01,
1238,3681.550312,3681.550312,0,0.000101306,8.12E-08,
1239,4122.59405,4122.59405,-2.89E-07,3088.960223,2.77E+00,
1240,2320.2162,2320.2162,-6.00E-08,2709.975616,1.37E+00,
1241,2156.457034,2156.457034,-2.49E-07,3484.014903,1.64E+00,
1242,2748.029558,2748.029558,-6.00E-08,2641.979213,1.58E+00,
1243,2538.470572,2538.470572,3.00E-07,2451.28229,1.35E+00,
1244,1891.471898,1891.471898,-1.89E-07,3344.970362,1.38E+00,
1245,6068.551674,6068.551674,0,2103.97294,2.78E+00,
1246,20108.65915,20108.65915,0,0.000101306,4.44E-07,
1249,8423.59843,8423.59843,-2.40E-07,1653.461494,3.03E+00,
1250,3959.194567,3959.194567,-1.30E-07,1170.104804,1.01E+00,
1251,6259.944904,6259.944904,0,2649.527246,3.61E+00,
1252,7241.518842,7241.518842,-3.40E-07,3421.919415,5.40E+00,
1253,27088.51572,27088.51572,1.90E-06,2298.818854,1.36E+01,
1254,9601.537392,9601.537392,0,3938.613335,8.23E+00,
1255,10889.51072,10889.51072,-2.11E-06,2648.807972,6.28E+00,
1256,9236.574258,9236.574258,3.60E-07,3514.012522,7.07E+00,
1257,6646.865557,6646.865557,-2.00E-07,777.734358,1.13E+00,
1260,3312.268994,3312.268994,1.00E-07,2279.199565,1.64E+00,
1261,8937.21285,8937.21285,-3.10E-07,3517.791419,6.85E+00,
1262,3324.973339,3324.973339,2.50E-07,1469.268684,1.06E+00,
1263,23155.96381,23155.96381,2.75E-06,5019.453939,2.53E+01,
1264,12059.24469,12059.24469,3.50E-07,1387.460958,3.64E+00,
1265,11810.10091,11810.10091,-1.15E-06,1687.456763,4.34E+00,
1266,13457.83144,13457.83144,4.55E-06,3146.580768,9.22E+00,
1267,24540.27059,24540.27059,2.94E-06,3018.606718,1.61E+01,
1270,5264.16649,5264.16649,0,2474.764286,2.84E+00,
1271,25623.53565,25623.53565,0,2171.825862,1.21E+01,
1272,26459.35244,26459.35244,1.23E-06,4398.856654,2.53E+01,
1273,31831.34719,31831.34719,4.49E-06,1827.56443,1.27E+01,
1274,31460.61145,31460.61145,-3.61E-06,1339.413688,9.18E+00,
1275,6539.791295,6539.791295,1.90E-07,3520.1378,5.01E+00,
1276,24325.59302,24325.59302,4.89E-06,3149.285541,1.67E+01,
1277,67248.41957,67248.41957,2.27E-06,46.0845373,6.75E-01,
1278,9881.471831,9881.471831,3.50E-07,2472.562266,5.32E+00,
1279,8840.546503,8840.546503,4.50E-07,3371.041059,6.49E+00,
1280,8021.409025,8021.409025,-2.50E-07,2967.998111,5.18E+00,
1281,44222.55805,44222.55805,-1.16E-06,1999.465766,1.93E+01,
1283,7784.961644,7784.961644,-3.00E-07,2.627853643,4.45E-03,
1284,8114.879645,8114.879645,-3.00E-07,2.627853643,4.64E-03,
1285,5832.364674,5832.364674,-3.00E-07,2.627853643,3.34E-03,
1286,3333.466844,3333.466844,3.00E-07,2.627853643,1.91E-03,
1289,12022.09706,12022.09706,-3.20E-06,13.18118634,3.45E-02,
1300,32782.18591,32782.18591,4.08E-06,52.01640448,3.71E-01,
1301,25970.66593,25970.66593,0,46.04015663,2.60E-01,
1302,1126.215183,1126.215183,0,0.000104442,2.56E-08,
1303,17664.0326,17664.0326,2.68E-06,2136.241688,8.22E+00,
1304,27722.17462,27722.17462,3.78E-06,2491.755854,1.50E+01,
1305,34116.79353,34116.79353,-3.72E-06,3319.710613,2.47E+01,
1306,44077.31533,44077.31533,2.80E-07,3935.235283,3.78E+01,
1307,6366.235954,6366.235954,0,3951.483961,5.48E+00,
1308,11665.79476,11665.79476,2.21E-06,2536.052487,6.44E+00,
1309,95950.31608,95950.31608,-2.22E-06,2379.604548,4.97E+01,
1310,6504.398606,6504.398606,-3.90E-07,3212.962902,4.55E+00,
1311,8262.648461,8262.648461,1.50E-07,4548.678921,8.18E+00,
1312,6058.121992,6058.121992,-1.70E-07,39.49899928,5.21E-02,
1313,10800.33927,10800.33927,-2.20E-06,3111.802015,7.32E+00,
1314,7444.216572,7444.216572,-4.00E-07,1726.84593,2.80E+00,
1315,7998.010768,7998.010768,-1.70E-07,2107.818743,3.67E+00,
1316,13541.4133,13541.4133,-2.32E-06,1455.718079,4.29E+00,
1317,11127.4754,11127.4754,2.38E-06,1880.533312,4.56E+00,
1318,21605.36506,21605.36506,0,1592.451686,7.49E+00,
1319,3958.889754,3958.889754,-4.00E-07,2172.853714,1.87E+00,
1320,13889.33659,13889.33659,0,0.000115784,3.50E-07,
1321,35783.82641,35783.82641,1.60E-06,0.000115784,9.02E-07,
1322,16237.50707,16237.50707,3.00E-06,0.000115784,4.09E-07,
1323,25761.19255,25761.19255,1.58E-06,1632.494693,9.16E+00,
1324,18441.45895,18441.45895,0,0.000115784,4.65E-07,
1325,47538.25286,47538.25286,4.80E-06,3561.098996,3.69E+01,
1326,154355.9432,151690.8484,2665.094798,122.1571351,4.11E+00,
1327,27187.23913,27187.23913,4.08E-06,3192.277073,1.89E+01,
1328,26807.1339,26807.1339,-7.00E-07,8.757434129,5.11E-02,
1329,19205.48694,19205.48694,4.00E-06,270.9420996,1.13E+00,
1330,23054.35023,23054.35023,4.30E-06,5356.246333,2.69E+01,
1331,13683.41529,13683.41529,0,1666.720263,4.97E+00,
1332,28760.31266,28760.31266,-1.50E-06,0.000115784,7.25E-07,
1333,6106.126527,6106.126527,-2.00E-07,9.16E-05,1.22E-07,
1334,25899.92294,25899.92294,-1.02E-06,3121.876841,1.76E+01,
1335,20030.13924,20030.13924,-3.70E-06,1447.333781,6.31E+00,
1336,14621.84876,14621.84876,4.80E-07,3963.19294,1.26E+01,
1337,16495.6682,16495.6682,-4.70E-06,9.16E-05,3.29E-07,
1338,9340.384363,9340.384363,0,1946.794024,3.96E+00,
1339,7909.147098,7909.147098,0,3069.82888,5.29E+00,
1340,5286.741542,5286.741542,-4.00E-07,1504,1.73E+00,
1341,40962.09274,40962.09274,-1.85E-06,1455.692868,1.30E+01,
1342,3811.474479,3811.474479,3.70E-07,2963.308378,2.46E+00,
1343,12113.65175,12113.65175,0,3754,9.90E+00,
1344,7381.474762,7381.474762,-1.30E-07,4022,6.46E+00,
1345,7437.567615,7437.567615,3.00E-08,21.3004645,3.45E-02,
1346,1281.652971,1281.652971,0,2936.276775,8.19E-01,
1347,7404.028755,7404.028755,4.30E-07,4491.27743,7.24E+00,
1348,12998.71323,12998.71323,1.77E-06,728.4221052,2.06E+00,
1349,25027.60277,25027.60277,0,9.16E-05,4.99E-07,
1351,4768.185371,4768.185371,-4.00E-07,2.695244006,2.80E-03,
1400,3689.389575,3689.389575,4.00E-07,2572.963204,2.07E+00,
1401,3689.389575,3689.389575,4.00E-07,2123.092006,1.71E+00,
1402,18363.57783,18363.57783,0,1137.771149,4.55E+00,
1403,7134.004971,7134.004971,-8.00E-08,3108.374599,4.83E+00,
1404,13347.59325,13347.59325,-3.78E-06,2581.139411,7.50E+00,
1405,5160.379466,5160.379466,0,3002.395923,3.37E+00,
1406,133916.9839,133916.9839,-3.61E-05,1597.452654,4.66E+01,
1407,173804.8151,173804.8151,-3.46E-05,554.0280432,2.10E+01,
1408,12303.37943,12303.37943,0,2350.753049,6.30E+00,
1409,19810.48372,19810.48372,1.82E-06,4106.034409,1.77E+01,
1410,7903.528214,7903.528214,1.10E-07,4991.995552,8.59E+00,
1413,3575.573599,3575.573599,-3.00E-07,1431.295724,1.11E+00,
1414,9260.139223,9260.139223,0,2408.128111,4.86E+00,
1415,4754.691122,4754.691122,2.00E-07,3595.677609,3.72E+00,
1416,4791.303534,4791.303534,0,1793.236684,1.87E+00,
1417,732.7784356,732.7784356,4.00E-08,2736.297539,4.37E-01,
1418,4979.370878,4979.370878,1.40E-07,1474.880441,1.60E+00,
1419,5464.810318,5464.810318,-3.00E-07,1933.44634,2.30E+00,
1420,12060.18965,12060.18965,-3.46E-06,3478.557454,9.13E+00,
1421,9846.607451,9846.607451,-1.60E-07,969.2002812,2.08E+00,
1422,7629.392874,7629.392874,-3.40E-07,1354.279817,2.25E+00,
1500,3847.111364,3847.111364,0,1099.457179,9.21E-01,
1501,18221.89451,18221.89451,1.50E-06,1385.250578,5.50E+00,
1502,6974.145271,6974.145271,-2.10E-07,2472.231827,3.75E+00,
1503,17289.73155,17289.73155,4.42E-06,2082.415333,7.84E+00,
1504,5354.134894,5354.134894,-1.80E-07,1515.368038,1.77E+00,
1505,4920.321789,4920.321789,-3.80E-07,2472.231827,2.65E+00,
1506,39136.66482,39136.66482,-4.56E-06,4246.985368,3.62E+01,
1507,35490.56283,35490.56283,-4.20E-06,1215.894056,9.40E+00,
1508,6820.776197,6820.776197,4.80E-07,2469.503495,3.67E+00,
1509,6154.077052,6154.077052,2.20E-07,1605.449357,2.15E+00,
1510,25900.74092,25900.74092,3.40E-06,1076.403035,6.07E+00,
1511,7339.079454,7339.079454,4.00E-07,2214.474826,3.54E+00,
1512,11679.23178,11679.23178,4.50E-06,2345.335081,5.96E+00,
1515,11085.65749,11085.65749,-3.00E-07,1264.202064,3.05E+00,
1516,3123.023577,3123.023577,-4.00E-07,753.7167073,5.13E-01,
1517,13429.70798,13429.70798,1.80E-06,2612.483976,7.64E+00,
1518,12520.07303,12520.07303,0,2338.915968,6.38E+00,
1519,12297.12416,12297.12416,-2.30E-06,2279.167067,6.10E+00,
1520,15787.18236,15787.18236,2.80E-06,4228.584248,1.45E+01,
1521,14646.86395,14646.86395,-3.50E-06,930.8851545,2.97E+00,
1522,12229.60636,12229.60636,-4.10E-06,593.0448164,1.58E+00,
1525,17237.50573,17237.50573,0,3303.421867,1.24E+01,
1526,17562.13955,17562.13955,-4.90E-06,3266.297791,1.25E+01,
1527,9638.534432,9638.534432,0,1584.305443,3.32E+00,
1528,6768.843101,6768.843101,-3.00E-07,1848.37854,2.72E+00,
1529,3328.654046,3328.654046,-5.00E-07,852.5963578,6.18E-01,
1533,16776.0299,16776.0299,-5.00E-06,3711.171916,1.36E+01,
1534,50129.0874,50129.0874,-2.30E-06,3268.175095,3.57E+01,
1535,47792.70738,47792.70738,-1.00E-06,2762.702389,2.87E+01,
1536,29528.00624,29528.00624,4.50E-06,602.6300897,3.87E+00,
1537,86606.47029,86606.47029,-2.00E-07,475.3477018,8.96E+00,
1538,12894.25973,12894.25973,7.20E-07,1467.73809,4.12E+00,
1539,116390.9821,116390.9821,-3.15E-05,0.0001053,2.67E-06,
1540,76761.72989,76761.72989,2.92E-06,2339.390266,3.91E+01,
1541,76947.44047,76947.44047,3.20E-06,1972.457774,3.30E+01,
1542,20066.9484,20066.9484,9.50E-07,0.0001053,4.60E-07,
1543,91014.13614,91014.13614,-1.46E-06,912.6497411,1.81E+01,
1544,79284.19906,79284.19906,-4.80E-06,4.54617504,7.85E-02,
1545,88347.1502,88347.1502,-4.05E-06,2.447971078,4.71E-02,
1546,12694.85967,12694.85967,-2.78E-06,839.8695688,2.32E+00,
1547,68758.01586,68758.01586,4.60E-06,0.699417198,1.05E-02,
1548,73843.33052,73843.33052,0,0.0001053,1.69E-06,
1549,53069.77193,53069.77193,-3.68E-06,3266.135452,3.77E+01,
1550,76344.1279,76344.1279,-2.19E-06,0.0001053,1.75E-06,
1551,16989.87542,16989.87542,3.30E-07,38.85898883,1.44E-01,
1552,98618.88789,98618.88789,2.12E-06,0.0001053,2.26E-06,
1553,173758.6191,173758.6191,-4.05E-05,1024.178846,3.87E+01,
1554,27384.85667,27384.85667,0,2150.011601,1.28E+01,
1555,45126.22759,45126.22759,2.30E-06,2284.566807,2.24E+01,
1556,34036.87485,34036.87485,2.90E-06,1688.728944,1.25E+01,
1557,60471.79062,60471.79062,7.00E-07,1911.722512,2.52E+01,
1558,11107.28774,11107.28774,3.00E-06,32.496507,7.86E-02,
1559,7965.786814,7965.786814,-1.00E-07,209.8085942,3.64E-01,
1560,2902.181196,2902.181196,0,2290.093807,1.45E+00,
1561,2956.000138,2956.000138,-3.00E-07,2190.571114,1.41E+00,
1562,252327.6106,252327.6106,2.78E-05,0.000115712,6.36E-06,
1563,7187.39555,7187.39555,1.00E-07,2346,3.67E+00,
1564,4804.531357,4804.531357,2.20E-07,1338.824245,1.40E+00,
1565,20516.03869,20516.03869,2.70E-06,4464.647351,1.99E+01,
1566,3351.058042,3351.058042,4.00E-07,626.3856844,4.57E-01,
1567,10705.90313,10705.90313,-1.10E-06,2365.456217,5.51E+00,
1568,29106.80633,29106.80633,2.70E-06,827.5094917,5.24E+00,
1569,19217.2388,19217.2388,0,2590.360735,1.08E+01,
1570,23267.38876,23267.38876,-2.70E-06,1628.002257,8.25E+00,
1571,37705.08047,37705.08047,0,4535.792227,3.72E+01,
1572,3792.905854,3792.905854,1.00E-07,986.4553252,8.15E-01,
1573,29927.46868,29927.46868,4.60E-06,1180.403548,7.69E+00,
1574,14221.66188,14221.66188,-3.10E-06,1586.21046,4.91E+00,
1575,23482.09388,23482.09388,-2.60E-06,2017.772698,1.03E+01,
1576,28046.99794,28046.99794,-1.60E-06,531.2603218,3.24E+00,
1577,16336.63116,16336.63116,3.50E-06,1568.138507,5.58E+00,
1578,23759.07836,23759.07836,4.30E-06,1926,9.96E+00,
1581,33150.36067,33150.36067,0,2061.780931,1.49E+01,
1582,9660.986867,9660.986867,-5.00E-07,2291.191456,4.82E+00,
1583,35079.253,35079.253,0,2223.25436,1.70E+01,
1584,36981.33065,36981.33065,2.20E-06,2425.853226,1.95E+01,
1585,29670.10821,29670.10821,-3.10E-06,1722.39919,1.11E+01,
1586,34444.76923,34444.76923,-2.40E-06,2617.811041,1.96E+01,
1587,30376.5145,30376.5145,5.00E-07,154.221064,1.02E+00,
1588,4656.613922,4656.613922,-3.00E-07,2970.707561,3.01E+00,
1589,49145.21042,49145.21042,1.90E-06,898.2512425,9.61E+00,
1590,21504.18012,21504.18012,1.80E-06,3446.204584,1.61E+01,
1591,36193.94849,36193.94849,3.10E-06,1512.106275,1.19E+01,
1600,354.3849514,354.3849514,0,2556.544586,1.97E-01,
1601,2389.094286,2389.094286,0,1733.13809,9.02E-01,
1602,205.2454598,205.2454598,0,2669.709409,1.19E-01,
1603,394.7728063,394.7728063,0,1576.704691,1.36E-01,
1604,1045.885647,1045.885647,1.00E-07,3378.507242,7.69E-01,
1605,179.8953805,179.8953805,0,1274.837162,4.99E-02,
1606,865.7012949,865.7012949,0,1822.196567,3.43E-01,
1607,9483.836706,9483.836706,3.00E-07,1483.103554,3.06E+00,
1608,236.7874216,236.7874216,0,1218.053048,6.28E-02,
1609,15539.23509,15539.23509,-4.60E-06,1143.20565,3.87E+00,
1612,290.5788461,290.5788461,-2.00E-08,311.1914325,1.97E-02,
1613,290.5788461,290.5788461,-2.00E-08,,0.00E+00,
1614,229.2911926,229.2911926,0,,0.00E+00,
1615,322.9601346,322.9601346,0,3074.369205,2.16E-01,
1616,463.4632515,463.4632515,0,2179.862511,2.20E-01,
1617,852.8161538,852.8161538,0,2181.341681,4.05E-01,
1618,238.9812642,238.9812642,0,2852.754639,1.48E-01,
1619,14619.35535,14619.35535,-4.71E-06,1716.908044,5.47E+00,
1620,13629.8509,13629.8509,0,851.6293125,2.53E+00,
1621,9222.958201,9222.958201,-4.00E-07,2058.232754,4.13E+00,
1622,732.1952186,732.1952186,0,3297.965807,5.26E-01,
1623,6782.431537,6782.431537,1.00E-07,16.718015,2.47E-02,
1624,15026.92869,15026.92869,-2.71E-06,3423.356886,1.12E+01,
1625,20040.48006,20040.48006,-2.82E-06,394.2543827,1.72E+00,
1626,13390.6325,13390.6325,-2.91E-06,1202.095348,3.50E+00,
1627,22495.18298,22495.18298,-3.22E-06,545.4987836,2.67E+00,
1628,18189.83656,18189.83656,-1.41E-06,4186.367406,1.66E+01,
1629,11730.16216,11730.16216,-1.10E-07,2660.811952,6.80E+00,
1630,22568.66619,22568.66619,-3.62E-06,2045.334248,1.01E+01,
1631,19934.68736,19934.68736,2.99E-06,3688.653892,1.60E+01,
1632,10530.42003,10530.42003,0,2670.735104,6.12E+00,
1633,15621.27026,15621.27026,3.79E-06,1008.002611,3.43E+00,
1634,15081.71678,15081.71678,-4.51E-06,2665.918823,8.75E+00,
1635,19472.83518,19472.83518,-2.10E-07,819.5166308,3.47E+00,
1637,379.3032164,379.3032164,0,1450.872333,1.20E-01,
1638,2183.413156,2183.413156,0,3253.025728,1.55E+00,
1639,2277.438559,2277.438559,-4.00E-07,2372.426354,1.18E+00,
1640,10334.02087,10334.02087,0,997.4408047,2.24E+00,
1641,2541.525838,2541.525838,0,1428.859099,7.91E-01,
1642,3275.1728,3275.1728,0,2826.810153,2.02E+00,
1643,6735.037223,6735.037223,-5.00E-07,2470.485305,3.62E+00,
1644,6440.86332,6440.86332,1.90E-07,2320.395073,3.25E+00,
1645,5979.494492,5979.494492,4.00E-07,1998.68515,2.60E+00,
1700,917.7904584,917.7904584,-1.00E-08,1193.899672,2.39E-01,
1701,17624.56851,17624.56851,8.00E-07,2765.912244,1.06E+01,
1702,299.0684531,299.0684531,0,3081.788006,2.01E-01,
1703,36697.56283,36697.56283,-4.42E-06,2611.086123,2.09E+01,
1704,5101.345041,5101.345041,-2.00E-07,2733.224133,3.04E+00,
1705,21386.48293,21386.48293,-2.90E-06,2692.499717,1.25E+01,
1706,9619.445749,9619.445749,1.00E-07,3094.153084,6.48E+00,
1707,1073.237518,1073.237518,0,2020.205536,4.72E-01,
1708,3807.736272,3807.736272,-5.00E-07,1954.231485,1.62E+00,
1710,9766.810975,9766.810975,2.00E-07,4241.933941,9.02E+00,
1711,37194.21003,37194.21003,-9.00E-07,3411.998579,2.76E+01,
1712,29980.5746,29980.5746,-2.00E-07,3267.775395,2.13E+01,
1713,9785.417648,9785.417648,-5.00E-07,4026.702367,8.58E+00,
1714,94149.78186,94149.78186,3.00E-06,2778.707167,5.70E+01,
1715,778.3905656,778.3905656,0,1388.904595,2.35E-01,
1716,37490.1058,37490.1058,-8.00E-07,3448.081819,2.81E+01,
1717,2183.846436,2183.846436,-4.00E-07,1511.896137,7.19E-01,
1720,3700.75509,3700.75509,0,3296.563265,2.66E+00,
1721,11518.6758,11518.6758,-2.00E-06,1622.364429,4.07E+00,
1722,7421.654078,7421.654078,0,1480.47939,2.39E+00,
1723,824.1559731,824.1559731,0,1693.543894,3.04E-01,
1724,8195.707473,8195.707473,2.00E-07,3403.262789,6.07E+00,
1725,13197.78142,13197.78142,1.80E-06,3683.192522,1.06E+01,
1726,33336.41948,33336.41948,0,1833.593711,1.33E+01,
1729,272.491153,272.491153,0,3265.005046,1.94E-01,
1730,2886.103709,2886.103709,-3.00E-07,4154.454886,2.61E+00,
1731,3094.745884,3094.745884,1.00E-07,3518.775377,2.37E+00,
1732,8586.893606,8586.893606,2.00E-07,3022.23785,5.65E+00,
1733,2388.004354,2388.004354,-4.00E-07,2223.270082,1.16E+00,
1734,3031.755429,3031.755429,-5.00E-07,1334.125388,8.81E-01,
1735,542.5527699,542.5527699,0,2242.690381,2.65E-01,
1736,4015.519535,4015.519535,0,1432.44099,1.25E+00,
1739,1494.326468,1494.326468,0,,0.00E+00,
1740,2013.073591,2013.073591,0,2484.594362,1.09E+00,
1741,1730.913933,1730.913933,0,2198.981679,8.29E-01,
1742,14014.81279,14014.81279,0,2528.923456,7.72E+00,
1743,2260.344969,2260.344969,0,3280.556258,1.61E+00,
1744,2766.994099,2766.994099,2.00E-07,1548.653188,9.33E-01,
1745,1295.937366,1295.937366,4.00E-07,3565.644733,1.01E+00,
1748,556.615942,556.615942,0,2447.923182,2.97E-01,
1749,5491.042815,5491.042815,-3.00E-07,3076.673978,3.68E+00,
1750,1148.992757,1148.992757,1.00E-07,1221.458651,3.06E-01,
1751,13596.67176,13596.67176,2.49E-06,2721.978867,8.06E+00,
1752,4701.002424,4701.002424,2.00E-07,2091.871494,2.14E+00,
1753,13572.34319,13572.34319,-4.91E-06,2015.459277,5.96E+00,
1754,2070.657745,2070.657745,-1.00E-07,3032.092567,1.37E+00,
1755,3203.198884,3203.198884,0,1828.541985,1.28E+00,
1800,35268.37814,35268.37814,0,2237.50675,1.72E+01,
1801,23075.76291,23075.76291,-2.70E-06,345.6861726,1.74E+00,
1802,55866.42017,55866.42017,3.30E-06,1543.857948,1.88E+01,
1803,105601.3372,105601.3372,6.80E-06,752.102758,1.73E+01,
1804,67821.35448,67821.35448,1.20E-06,3987.201358,5.89E+01,
1805,277350.3018,277350.3018,-4.88E-06,643.1977435,3.88E+01,
1806,365299.829,365299.829,-2.90E-05,2878.12612,2.29E+02,
1807,123925.5049,123925.5049,-3.35E-05,3560.719184,9.61E+01,
1808,132550.9051,132550.9051,-2.62E-05,2918.349836,8.42E+01,
1809,153397.628,153397.628,2.53E-05,3284.017758,1.10E+02,
1810,150446.2013,150446.2013,-2.66E-05,3749.594949,1.23E+02,
1811,241285.5904,241285.5904,3.79E-06,1889.63187,9.93E+01,
1812,234580.3401,234580.3401,3.50E-05,2219.007552,1.13E+02,
1813,23342.46782,23342.46782,4.00E-07,2585.28811,1.31E+01,
1814,1758.33715,1758.33715,0,1879.692089,7.20E-01,
1815,42990.62964,42990.62964,-4.12E-06,3606.443984,3.38E+01,
1816,19165.57739,19165.57739,0,3174.96632,1.32E+01,
1817,18787.83467,18787.83467,-1.81E-06,1800.260005,7.36E+00,
1818,33800.43075,33800.43075,-1.81E-06,945.1866089,6.96E+00,
1819,55368.35527,55368.35527,1.69E-06,3632.86862,4.38E+01,
1820,107193.3246,107193.3246,3.29E-06,2380.98901,5.56E+01,
1821,20999.15564,20999.15564,7.90E-07,1836.305253,8.40E+00,
1823,17460.83388,17460.83388,0,302.9512254,1.15E+00,
1824,19968.71033,19968.71033,-6.10E-07,1773.713946,7.71E+00,
1825,105496.388,105496.388,1.09E-06,639.8968656,1.47E+01,
1826,17241.70387,17241.70387,3.10E-07,4173.228627,1.57E+01,
1827,13892.71925,13892.71925,0,3440.417851,1.04E+01,
1828,38359.48652,38359.48652,2.49E-06,2198.078468,1.84E+01,
1829,51730.1327,51730.1327,1.60E-06,1888.724115,2.13E+01,
1830,5409.272363,5409.272363,-2.00E-07,3506.429975,4.13E+00,
1831,109823.7599,109823.7599,2.54E-05,3286.738471,7.86E+01,
1832,155149.1679,155149.1679,2.77E-05,1242.358992,4.20E+01,
1833,4754.176175,4754.176175,0,1022.835086,1.06E+00,
1834,15241.42191,15241.42191,3.60E-06,2152.652811,7.14E+00,
1835,22657.96873,22657.96873,-5.00E-06,1843.000985,9.09E+00,
1836,171664.8566,171664.8566,3.96E-05,1403.32828,5.25E+01,
1837,225940.1751,225940.1751,-4.39E-05,1665.70547,8.19E+01,
1838,83273.20353,83273.20353,-4.30E-06,2.831986412,5.13E-02,
1839,181481.8341,181481.8341,-3.68E-05,2048.178582,8.09E+01,
1840,90833.56151,90833.56151,-2.90E-06,2156.030008,4.26E+01,
1841,108912.4514,108912.4514,4.75E-05,20.1132422,4.77E-01,
1842,182931.9769,182931.9769,2.31E-05,1609.943011,6.41E+01,
1843,146639.4289,146639.4289,-2.60E-06,28.89020419,9.22E-01,
1844,451651.1392,451056.1928,594.9463889,1795.52663,1.77E+02,
1845,238179.4958,238179.4958,-1.87E-05,397.4525872,2.06E+01,
1846,291342.0197,291342.0197,-3.74E-05,466.9725819,2.96E+01,
1847,452.3870846,452.3870846,0,,0.00E+00,
1848,23576.45759,23576.45759,-2.70E-06,2164.86178,1.11E+01,
1849,6829.890528,6829.890528,4.00E-07,1257.393906,1.87E+00,
1850,239329.2194,239329.2194,1.50E-05,3574.059921,1.86E+02,
1851,19843.72556,19843.72556,-3.70E-06,2481.695183,1.07E+01,
1852,3504.321608,3504.321608,-2.00E-07,2809.467871,2.14E+00,
1853,164738.0386,164738.0386,1.89E-05,2699.580614,9.68E+01,
1854,185256.1622,185256.1622,1.20E-06,2354.761926,9.50E+01,
1855,120590.7553,120590.7553,-4.88E-05,1724.043956,4.53E+01,
1856,14196.55137,14196.55137,0,,0.00E+00,
1857,243984.2735,243984.2735,-6.92E-06,2044.890505,1.09E+02,
1900,221769.0013,221769.0013,-1.04E-05,1752.601877,8.46E+01,
1901,11066.49386,11066.49386,3.80E-06,1729.998414,4.17E+00,
1902,134010.5218,134010.5218,-5.30E-06,3898.734227,1.14E+02,
1903,150799.2819,150799.2819,6.10E-06,3004.219453,9.86E+01,
1904,75216.91356,75216.91356,-1.40E-06,3022.445787,4.95E+01,
1905,244520.5457,244520.5457,-3.61E-05,3535.906402,1.88E+02,
1906,101572.7129,101572.7129,-4.70E-05,1179.741948,2.61E+01,
1907,7810.850754,7810.850754,3.00E-07,2005.351892,3.41E+00,
1908,166255.5457,166255.5457,1.29E-05,1258.121975,4.55E+01,
1910,130662.7834,130662.7834,4.71E-05,1317.946744,3.75E+01,
1911,173065.7788,173065.7788,-1.08E-05,517.638811,1.95E+01,
1912,177878.7266,177878.7266,1.68E-05,1069.387181,4.14E+01,
1913,277814.6564,277814.6564,1.71E-05,2754.983467,1.67E+02,
1914,213204.5017,213204.5017,4.30E-05,713.502104,3.31E+01,
1915,206855.9568,206855.9568,4.75E-05,2324.706515,1.05E+02,
1916,325326.7167,325326.7167,7.60E-06,3837.191533,2.72E+02,
1917,324896.7554,324896.7554,3.23E-05,1030.281001,7.29E+01,
1918,388447.3301,388447.3301,2.05E-05,1814.026979,1.53E+02,
1919,359433.2257,359433.2257,2.39E-05,2448.213689,1.92E+02,
1922,27620.69607,27620.69607,-4.90E-06,2371.539436,1.43E+01,
1923,17924.37911,17924.37911,2.70E-06,2961.804092,1.16E+01,
1924,16461.75049,16461.75049,0,3709.191436,1.33E+01,
1925,55154.16868,55154.16868,4.60E-06,2036.658697,2.45E+01,
1926,120465.3318,120465.3318,-2.10E-05,558.5200305,1.46E+01,
1927,117606.7636,117606.7636,-2.93E-05,1766.470853,4.52E+01,
1928,14448.08964,14448.08964,-2.40E-06,1106.901527,3.48E+00,
1929,93551.51503,93551.51503,4.00E-06,1883.533997,3.84E+01,
1930,18449.78635,18449.78635,4.80E-06,1077.137144,4.33E+00,
1931,17545.85588,17545.85588,0,1176.95858,4.50E+00,
1932,5304.849773,5304.849773,0,1341.582488,1.55E+00,
1933,17119.15451,17119.15451,-1.00E-06,2592.831748,9.66E+00,
1934,18221.79353,18221.79353,3.30E-06,2108.260598,8.36E+00,
1935,6484.143125,6484.143125,2.00E-07,3532.943278,4.99E+00,
1936,13528.77432,13528.77432,-4.10E-06,2035.666,6.00E+00,
1937,5071.333131,5071.333131,0,9.58E-05,1.06E-07,
1940,404723.8932,400095.9315,4627.961677,1146.413499,1.01E+02,
1941,314079.3112,313484.3649,594.9463244,4016.664511,2.75E+02,
1942,167045.0095,167045.0095,0,4473.938382,1.63E+02,
1943,380319.9715,380319.9715,-1.01E-05,2089.377329,1.73E+02,
1944,50796.72074,50796.72074,-2.50E-06,3097.221863,3.43E+01,
1945,537329.1989,519230.3084,18098.89047,2099.210808,2.46E+02,
1946,281867.308,281867.308,4.15E-05,2189.173608,1.34E+02,
1947,538819.4377,538819.4377,-1.59E-05,284.4669254,3.34E+01,
1948,463682.002,463682.002,-3.72E-05,654.7844827,6.61E+01,
1949,315545.7897,315545.7897,2.77E-05,533.4920393,3.67E+01,
1950,395326.161,395326.161,-3.39E-05,527.6930636,4.54E+01,
1951,574061.1376,573376.3811,684.7564768,1137.435079,1.42E+02,
1952,493624.2523,491741.9699,1882.282426,487.7779769,5.24E+01,
1953,514654.8086,510026.8469,4627.961656,376.5079216,4.22E+01,
1954,396288.975,396288.975,-2.35E-05,798.3127999,6.89E+01,
